8.648805288786709511e-01;8.600377151653106900e-01;8.613806072273569869e-01;9.874318738912565285e-01;3.784815166338443282e-01;3.678106115134692766e-01;8.949973994891051721e-01;9.496448284474128254e-01;9.276311657699636282e-01;5.746226458050922581e-01;8.093406415891933881e-01;8.828544383369489879e-01;2.075982263756902535e-01;6.401637213407133098e-01;6.504936370971682313e-01;9.810383994101162797e-01;7.535715653435366423e-01;1.792836429501620810e-02;9.774202514339753733e-01;3.172496074399722144e-01;7.710041894241446148e-01;5.965086955977412231e-01;5.991358298678416405e-01;3.263430345837456947e-01;1.269295548103153148e-01;2.998755567286867096e-01;4.090584737164615348e-02;8.650358734646388381e-01;6.350817637881845945e-01;7.812273896232085901e-01;5.274434088655799435e-03;6.823285337906496162e-01;9.846824335159919395e-01;2.609890631361960756e-01;8.914354224487462952e-01;2.585624095170999670e-01;5.408844736316449353e-01;5.002017000097700450e-01;1.601444573607477828e-01;1.165991343720875761e-01;6.941137761736948519e-02;1.801868771133580127e-01;5.881928504356029874e-01;3.432575701047096972e-01;7.643926382897056060e-01;7.233919155356726138e-01;3.266784135416666013e-01;2.084836801830547426e-02;1.362001859723195318e-01;6.498785277419787398e-01;6.363109571999949754e-01;6.641613600000541018e-01;4.978963202504815833e-01;9.162243267294202242e-01;8.258757825105238481e-01;1.543264534764732243e-01;2.412724676477626673e-01;9.455234162530848918e-01;4.829299037895299351e-01;8.406795916208401609e-01;5.867341955849288970e-01;5.610185258179175571e-01;9.128085227294302495e-02;2.162122720039549861e-01;7.524672673576365822e-01;7.206458126359007732e-01;8.035462542631531813e-01;2.194700562700624413e-01;6.039219342076290742e-01;9.402957734481209862e-02;3.793748753146113373e-01;8.814843008588879592e-01;9.737314488926090972e-01;1.042145819708536481e-01;1.086292798711687713e-01;7.831160805276139447e-01;7.235055209519384301e-01;3.029697464974845378e-02;5.580240293060331203e-01;2.915420297082661483e-01;9.830545419345870783e-02;2.569008407166298857e-01;9.209435941957929694e-01;5.203064233000309624e-02;5.947194780421107829e-01;9.955032727681120130e-01;4.899864133993351301e-01;7.395660446891771933e-03;4.765488876505522553e-01;2.139133759083413633e-01;2.584924311973930688e-01;9.890582925233758482e-01;4.166853659251096298e-01;7.222845144118447136e-01;5.932334712382708597e-01;8.466785645549040895e-01;9.689995398749884359e-01;4.912496332310368752e-01;6.628499039618107602e-02;7.040902649305142980e-01
1.288292553550980379e-01;3.841720876505220206e-01;4.032232991534909772e-01;2.510003987812735593e-01;5.571503386467158148e-02;1.623070715057396418e-01;1.274644184232341937e-01;1.388612727387776857e-01;7.735591035987756658e-01;9.275521648440517852e-01;5.022138089074805745e-01;9.636887953593411549e-01;2.525867219543187492e-02;3.529261131667772444e-01;1.906645528361471387e-01;3.687905763166319240e-01;3.646603307035878316e-02;7.546048584010804916e-01;2.892304981635194228e-01;4.175491921206286872e-01;1.076711080215752014e-01;7.312733325718885347e-01;1.860588852119648973e-02;7.515339729508855315e-01;4.182107375788265413e-01;2.561080353968625545e-02;5.909473099464667145e-01;5.629029818770566740e-01;4.655744404693783478e-01;5.309587109994209353e-01;9.303107065946458754e-02;9.206084084320320660e-02;3.732549660052447704e-01;3.849131277307791255e-01;6.535949032742874865e-01;3.331337205128693801e-01;1.025030820124881448e-01;5.494482788362337056e-01;5.194674540178652045e-01;4.842432192477175157e-02;2.258183313867788700e-01;5.461316777754204876e-01;4.202665843487591868e-01;8.244353975880597263e-01;4.353107401552673839e-01;6.957945740329785078e-01;3.458704887434709274e-01;7.082355982280948981e-01;5.782562273671892905e-01;7.105728070542478569e-01;4.636590940466048805e-01;8.552707226983011779e-01;9.425916023807956456e-01;2.013128566584788670e-01;5.488726892139019764e-01;3.135235978543219337e-01;6.541641437269426484e-01;8.058332722917390667e-01;9.627795146649442692e-02;5.971729877069278380e-01;6.058476260891089149e-01;1.614858448520843925e-01;6.214342709319993219e-01;9.527763026908661059e-01;1.223467713793504608e-01;8.895482142746834464e-01;7.357515859035667072e-01;3.091990517475809996e-01;2.245453007800601863e-01;4.721996738970598573e-01;5.740367171569582538e-01;4.738955885159688020e-01;8.335867288427160071e-01;6.399417526939831236e-01;8.692317571582874880e-02;5.183157092798582610e-01;3.731353421777136026e-01;2.373359510679389217e-01;9.989045914290268779e-01;6.568201368509554161e-01;7.791048249443276452e-01;2.630260666766099931e-01;6.828133607116195769e-01;3.557620361857432023e-01;9.830105668348941839e-01;7.201877201774216086e-01;9.531849409790639216e-01;3.739138076118266873e-01;4.327851957605910460e-02;3.265601572968750421e-01;7.163339915701882887e-02;6.094996239828590623e-01;4.763516899690655171e-01;7.152590482859887411e-01;8.159155249510404717e-01;5.739822571295972731e-01;1.994338682672693874e-01;7.238766075936062805e-01;8.022289398956539141e-01;2.108805596166579699e-01
4.517632666066584424e-01;8.630947049894893697e-01;3.795163837293651365e-01;8.598341416339683185e-01;4.583144493655141316e-01;4.777924253375682717e-01;7.479421734037622338e-01;5.100070065841224576e-01;8.654336515073067782e-01;7.247887358946488723e-01;4.498563794419058182e-01;7.987287635759470206e-01;6.844087644395900893e-01;7.167303490178621450e-01;4.395219796001352819e-01;4.921535869296891352e-01;5.279135985966939559e-01;2.838349116529561567e-01;7.044527400928440874e-01;4.842000656438902872e-01;4.670953907670229999e-01;6.765465438338233994e-01;3.099217997283939541e-01;5.179803383354842916e-01;4.216825258676337729e-01;2.643275617618983109e-01;6.851693381955049622e-01;8.056673305793073947e-01;7.406669436466358780e-01;8.867619410406164526e-01;4.897617843776641555e-01;5.168372168963809576e-01;5.784832748311563577e-02;8.308430660529593226e-01;9.638506323908799800e-01;9.270546002375704697e-01;3.788722455923754229e-01;4.439025944061996132e-01;8.286496984283076017e-02;6.035891142995721825e-01;8.550893931991515595e-01;4.433330595865170309e-02;7.616787377463557496e-01;4.025361029070583241e-01;3.629894295727285058e-01;6.536328495340978373e-01;4.759313658804641411e-01;9.737918239391791797e-01;7.542644393267328162e-02;7.055177958707473662e-01;4.729183045026128518e-01;2.738559435064087388e-01;9.109767341819883235e-01;4.133596925558633561e-01;4.023274317396909883e-01;7.508459569717123028e-01;4.903265070609770238e-01;9.938727937467285445e-01;3.084478882669015043e-01;2.190691559716643200e-01;1.995928994562017333e-01;9.419950231824746334e-01;4.452669152730653890e-01;5.589607423495611682e-01;9.411594847882304160e-01;2.285191506019496055e-01;1.568015384075809315e-01;5.573069935235454020e-01;8.986192989027333988e-01;9.619834174899480894e-01;9.209727106826266496e-01;9.274372772148772315e-01;4.518292913377448539e-01;9.100453010552556066e-01;6.029898686957912979e-01;1.911503508697313114e-01;9.367874328977922049e-01;2.982976371640634339e-01;1.630819111428774004e-01;6.602236313001403900e-01;8.486169317818943458e-01;4.840589327835254085e-01;7.334108125786849008e-01;3.313232214472533466e-01;4.620099737083547264e-01;7.179898336860236485e-01;3.753574203043463786e-02;7.740746303827261698e-01;1.787516168867075983e-01;3.347079398034414899e-01;6.434418423816121724e-01;4.107343323385340694e-01;8.413374048957368290e-01;9.365684816133990065e-01;9.323084618674519763e-01;4.064939460736018972e-01;3.377609897359025171e-01;2.175177258801718194e-01;4.977082940160869606e-01;9.709515895031350929e-01
7.823880855128257927e-01;5.682909895265646494e-01;1.044122504960361963e-01;8.844789364276651744e-01;3.882472519112822873e-01;3.418333117726767290e-01;1.926296424025580878e-01;6.290822465646247474e-01;4.470857281426842134e-01;7.119911409424211080e-01;2.550533178157078362e-01;7.312789804146457850e-02;5.938127412236717806e-01;6.509136043642960168e-02;4.929111268251115119e-01;5.580736812045167250e-01;2.080175740362614212e-01;4.446578710948255742e-01;4.778656531131508789e-01;4.762508683222919093e-01;1.578484794196070018e-01;8.871905416649683573e-01;3.866415142162208385e-01;6.640608989882135216e-02;3.222424717640705039e-01;9.207516040470824503e-01;1.418310472452599669e-01;4.149166189763531243e-02;6.690614393236253843e-01;2.643336055742144808e-01;7.467150902274072299e-01;1.608867711680219692e-01;8.278679192675867382e-01;9.935193017048882247e-02;7.180931519483024772e-02;8.555491770709976462e-01;3.726588543040120216e-01;8.760729994751559335e-02;7.529708757288758880e-01;2.301448453583776477e-02;1.828864172141217992e-01;7.559055899205731066e-01;8.799480001223080050e-01;1.058133801686989006e-02;7.071052337969186974e-01;7.125396728005400915e-01;7.825247665986987400e-01;4.509511230444216423e-01;4.061207057952123112e-01;4.305160555473597217e-01;6.141609497462341416e-02;8.936429763153427297e-01;2.360717544824194603e-01;3.369744481981669093e-01;6.325673086028257286e-01;5.865166091118512171e-01;4.211482781846032086e-02;2.494473600628819288e-01;3.096527958135063541e-01;2.292023716503083230e-01;3.780834409218200021e-01;2.459868204829780414e-01;4.535958396538708470e-02;5.180738838398984969e-01;2.648565673405561816e-01;7.929064907956979713e-01;5.886925802077789260e-01;4.174345894875154395e-01;4.109994970637154132e-02;7.015591216886710724e-01;1.682583901325719333e-01;7.912170142069607781e-02;9.143047928217817866e-02;5.998915567816968109e-01;1.092238373658684925e-01;8.174627819143348573e-01;9.179123884677040657e-01;8.693464743262980798e-01;6.163007946969634165e-02;5.889648656825984263e-01;9.550713617233379527e-01;6.799838685752163103e-01;7.615834347255917569e-01;9.830295480241132422e-01;7.211262215740280590e-01;4.099666356584785731e-01;6.931643210915683362e-01;3.952358422446127229e-01;5.522136388139500252e-01;2.546495923627503100e-01;4.222242652838673616e-01;8.806294323567609439e-02;5.490522448533843303e-01;8.799664396840295444e-01;8.169079437838668856e-01;1.308509454949546846e-01;9.080100097671487402e-01;7.000729573825993368e-01;9.783216412819751850e-01;1.154525436163634788e-01
8.411260384683473257e-01;1.128770649027697193e-01;6.150788067648742530e-01;1.553054054362127401e-01;3.117942919259966139e-01;8.651802877998864272e-01;9.175609893192858690e-01;5.642709331609768730e-01;1.686882614986183748e-01;2.405567428047289402e-01;3.873425270922858932e-02;1.865739776006530848e-01;6.841078024894071685e-01;3.180294836432490113e-01;8.769924502948688305e-01;7.239538117864229294e-01;5.344312896960763393e-01;9.116374102672900603e-01;8.356540459600442228e-01;5.557409359701559470e-01;5.493126381736149755e-01;1.403294506997065927e-01;9.876681582925539438e-03;4.560433213704037092e-01;4.866554577172750307e-01;4.935164151600398563e-01;9.802780839661823231e-01;4.253540458600476581e-01;1.920783451004111075e-01;1.941707146556659325e-01;7.712196734646897811e-01;9.884744596255267135e-01;8.020547120283726406e-01;5.776996823862712294e-01;6.612723888237248548e-01;4.185255699057635059e-01;3.137043455056833796e-01;4.104821458335063955e-01;5.413866925940802322e-02;6.225784038747795845e-01;4.319447080953228157e-01;4.264436616327050844e-01;5.244812776473528615e-02;9.391931294272319874e-01;9.497264722897573730e-01;4.416203600963509723e-01;8.616260949001268710e-01;2.614820154703245692e-02;8.570736314562397151e-01;6.867629046348053823e-01;2.545848045903906787e-01;8.350055746150502056e-01;1.521565444914488863e-01;6.207977863538896024e-01;1.865995630723991106e-01;1.286728311158079618e-01;9.510528967523621535e-01;8.185814525957161303e-01;3.410053957499721289e-01;2.631001165589197388e-01;6.700123022562333164e-01;8.743021273689992601e-01;2.841090483296473401e-01;3.369461369301419706e-01;9.085958021951067165e-01;8.733259475172188147e-01;4.568402155630560957e-01;8.663979034081705777e-01;2.245887254929206378e-01;9.938834398287373917e-01;8.098271003959500725e-01;2.291859540741835177e-01;9.262465403779207573e-02;9.969551651259405123e-01;4.160304234541446489e-01;4.867063281522145957e-01;9.167052146633382081e-01;5.189948605665984926e-01;6.366254852604426029e-01;8.704607812451112814e-01;3.069649281983086730e-01;4.811310726699895568e-01;8.275755100046631174e-01;7.996295708850779116e-01;9.091103667471563954e-01;6.109838384487349394e-01;9.786567088948543436e-01;6.002740792604935871e-01;8.748704822083361865e-01;4.301222810919314021e-01;5.401508360462937697e-01;9.018291035954174584e-01;5.327475007888438086e-03;6.952679084664740161e-01;6.737589201809494055e-01;5.656498523127936329e-01;2.276521617660475227e-01;5.372940691173146988e-01;9.143253974429654818e-01;4.049656046225174055e-01
2.056790309457547927e-01;2.284819996470921488e-01;2.074569393745552270e-01;6.480673858005029375e-01;9.788487850186378125e-01;5.073944947780208992e-01;6.392429644155068758e-01;6.533895895426564682e-01;9.483879067547662522e-03;8.248468386442884270e-01;4.941975852701319116e-01;4.020350708317126376e-01;7.504012014068019987e-01;8.618114591145320524e-01;1.717962697704698005e-01;2.915389162704205006e-01;7.182112581456779887e-01;4.563742625174715961e-02;3.508176327460629240e-01;6.935949384203462520e-01;2.489111591308172944e-01;5.743118434491134572e-02;6.190791064095871876e-01;8.954503480244103697e-01;6.594081119508654609e-01;5.484479184035994104e-01;9.747590895977267245e-01;8.449339789787814192e-01;4.691703464337618756e-01;4.353243552327390464e-02;9.417627937075421229e-01;1.302742615280411131e-01;3.587079261281150844e-01;1.353339264159245658e-01;3.846133117675439861e-01;1.729042754780065749e-01;6.968206800740053275e-01;2.271677247101617780e-01;2.268962124698473692e-01;8.405881803242475359e-01;9.648852774132061771e-01;4.565042934435252775e-01;4.878695803475352477e-01;6.485643586005307437e-01;4.994480887689053406e-01;7.358902257140620407e-01;3.506775095625545013e-01;5.288440654736150659e-01;7.273314515251506629e-01;8.269225445978189981e-01;1.702250841956202132e-01;8.664539862000164572e-02;3.085652411452041166e-01;1.177649277270205186e-01;3.101200255672230677e-01;9.281958586723508819e-01;7.402209064538034511e-02;4.286093846497674997e-01;5.003360343049061409e-01;9.274874880763093188e-01;8.002796186938954115e-01;5.990193016116045488e-01;6.973028978147217671e-01;6.868177871608849294e-01;3.692404627058888389e-01;6.054769722616667460e-01;9.136340492275315528e-01;4.172781088677985917e-01;8.870939107829188819e-01;8.976864810628617519e-01;3.915952323839133609e-02;5.460322981742615767e-02;6.254915426204028517e-01;7.588966147874348644e-01;7.206650578266976526e-01;8.676590079441199865e-01;7.526336409988173548e-01;9.536562869710789592e-01;9.067911648006992120e-01;1.219453168719341063e-01;5.074209198230865692e-01;8.163562985531865879e-01;6.337900792520644311e-01;9.556377930018757905e-01;9.442708794026157815e-01;3.185579965162798066e-01;2.593202511184030667e-01;7.563770372010542031e-01;5.451565508250111325e-02;3.516754642209991566e-01;5.041052569881424583e-01;2.533221571569469477e-01;9.557755259973326201e-01;7.967085284057645600e-01;5.426349916360201364e-01;3.107898758569506148e-01;9.093402517406856678e-01;9.704157723840600713e-01;4.362824110258551880e-01;6.824971337723492182e-01
4.708889138622934789e-01;6.982907428140996409e-01;7.087053369330437169e-01;3.510008488368198121e-01;4.394103744348351048e-01;3.864233219591969304e-01;7.275288864817912593e-01;6.513517534865927994e-01;9.944723535898980504e-02;4.836612757025703369e-01;8.201877403824386903e-02;9.621805207258592452e-01;8.357298865417395195e-02;6.414044005340346910e-02;6.615042577073414476e-01;1.919896697388414619e-01;2.456323691766919559e-01;8.685896315704749737e-01;1.853569201689608814e-02;4.664950284376087053e-01;2.580975819024515783e-01;6.713114649080386132e-01;5.015634160329982549e-01;1.485849219004953259e-02;9.061269240308361672e-01;2.342322068360840337e-01;5.919408572519846423e-01;6.960086116035150150e-01;3.610714138213318991e-01;4.189509840667250407e-01;6.225904349147042272e-01;5.627879270633884268e-02;4.644438784632113348e-01;8.978633968673792598e-01;3.027231127265910260e-01;3.414375308804532549e-01;7.508644085578306537e-01;1.558510266175874293e-01;5.345268119974337928e-01;2.084624013149570798e-01;4.696809106278291290e-01;9.737142069360215091e-01;5.030672571247287728e-01;5.778252945737207824e-01;9.864304929962839363e-01;1.446333777933379583e-01;1.453970047682434652e-01;2.253301806650912509e-01;6.308817401422545101e-01;9.527866050984596935e-01;3.162608653653754542e-01;6.391010610190352992e-01;9.546166814539187584e-01;3.739021666438040459e-01;4.964076404421998712e-01;3.556647510156074610e-01;4.436912440602345242e-01;3.840578952833049176e-01;7.164168366017764633e-02;5.613132353192245017e-01;1.652880401284112510e-01;7.216753476310451276e-01;8.202476645733324245e-01;3.790873723049987820e-01;7.920193031754563240e-01;2.695798531179961488e-01;6.345884953051561528e-01;8.625807372892039249e-01;1.250138156387401445e-01;9.958361832273936454e-01;8.229776869690899055e-01;8.298470944505120794e-02;7.950770317205283488e-01;8.758818147296321133e-01;5.103559220215048153e-02;1.983580799673265727e-01;8.032085967557663908e-01;1.417704112518256565e-01;1.235422679929103484e-01;7.530265177791705122e-01;7.125694014779152541e-01;7.815158905673857959e-03;2.965443540249951271e-01;7.858411942223454405e-01;8.739920936337057800e-01;7.495007947870901965e-02;5.507183238707080708e-02;9.775050820265451801e-02;3.949353928131049685e-01;6.624297382185404537e-01;5.714934004272254064e-02;3.403837774910789538e-01;2.136000753463216384e-01;3.685724260812284214e-01;3.015188497196045203e-01;6.379743083926899816e-01;8.881053250475480221e-01;9.359322749266391073e-01;1.769193254962053707e-03;6.081534951081035700e-02
6.382767686325276912e-01;8.628368449046570632e-01;4.227154467459159903e-02;8.560038181288982528e-01;6.196459578550989056e-01;5.230270782421106990e-01;9.697171948568364952e-01;1.850424096574347921e-01;7.834755293016926192e-01;9.938267357464547480e-02;4.261020944441433755e-01;2.053605617320680699e-01;3.000297987814048994e-02;7.605642130986185467e-01;7.084401343562130027e-02;2.181593315916385833e-01;2.747208266673100141e-01;7.029428592899670258e-01;5.120497316417924605e-01;4.148774432055334360e-01;6.014931077486621591e-01;6.696848517015570046e-01;7.954517111931800333e-01;2.234013523045325078e-01;4.075688108549487820e-01;5.972301190037081486e-01;8.360825837039266295e-01;4.252694841381834401e-01;1.487030528867046009e-01;5.088041327048874463e-01;7.146561926335421866e-01;3.485909935380253621e-01;7.040192069389128449e-01;8.429437493363826084e-01;7.331204261723063276e-01;7.938685923514871012e-01;6.081567652730366369e-01;8.327029854849070656e-01;9.359085702653671124e-01;2.925230173269448564e-01;4.340603152320687830e-02;7.371432885529823897e-01;3.645464278969310357e-01;1.225942526221343032e-01;5.488161017968243849e-01;5.029119385925752139e-01;7.724700713320219458e-01;9.962144874606833067e-01;3.586463986893739797e-01;7.804181873094631072e-01;1.861016408625802976e-01;5.583763562429286953e-01;8.334451904034120284e-01;6.882616171332388566e-01;2.305854337517567743e-01;2.653611956553043605e-01;3.886088638356932634e-02;5.341679929958556006e-01;9.520617658741749034e-01;7.209791292228111548e-01;9.191914633316998762e-01;2.481290910615698841e-01;6.753331131285696953e-01;4.264821946809921327e-01;5.307470565823115827e-01;2.727577721096480223e-01;8.993840037148588262e-01;6.817789261084337138e-01;3.776598147834316910e-01;7.025921989557404324e-01;3.753514130847163122e-01;5.240687081904156219e-01;3.243665628281066082e-01;1.101387105424199708e-01;6.224532652988911119e-01;3.381458697642596434e-01;2.832006861982184764e-01;6.044362282588210400e-01;3.534350334160279994e-01;7.670874737539770116e-01;5.557053286469831876e-01;5.666225921251999420e-02;3.036288386110820303e-01;8.183178150908789750e-01;3.933989797020777113e-01;4.584120475444303233e-01;8.608298863487936492e-01;2.617917136951007917e-01;4.094149840666964080e-01;2.832622276098714087e-01;6.042897965048701359e-01;8.738137203469534819e-01;6.260227208500347418e-01;2.655304213648882472e-01;2.004886806737157245e-01;8.246942334475546588e-01;9.342461350512082374e-01;4.041542323969415929e-01;1.140625802919734699e-01;1.664562792848329753e-01
8.206347689473114659e-01;9.103669960418899754e-01;4.951595192226467823e-01;4.970279343859796972e-01;6.111670500467411005e-01;7.253543725056149638e-01;4.557314035557136211e-01;4.986130996752071720e-01;2.352642104784261612e-01;5.957244162743440263e-01;1.835821650679162476e-01;6.975541685839860007e-01;3.535044751628303450e-01;9.975024867505870585e-01;8.593208089964374796e-01;3.438376872610663382e-01;9.560595738064288085e-01;3.239419623003941817e-01;4.008484480821372653e-01;3.669326546210660567e-04;2.228259811774079280e-01;5.352593195561874406e-01;8.927166723619972544e-01;5.006819586445186987e-01;4.426453828390660705e-01;6.522124217154194881e-01;1.465114693645619415e-01;5.510614845266501582e-01;6.788463132821723756e-01;7.360448308458054090e-01;6.761880948387695156e-01;2.136906579576696164e-01;3.875478830715654022e-01;3.467343568452906366e-01;1.361286679974071934e-01;6.871669937661415428e-01;5.479887751600421852e-01;1.116611098567391602e-01;6.122219735938763119e-01;8.909756626022746762e-02;4.591799635345145125e-01;7.350166630831499459e-01;2.231842787370521553e-01;4.704653196434579465e-01;5.480443315868525067e-01;2.867215251026646872e-01;9.449507043966803854e-01;4.755240392334096899e-01;7.468632686086169592e-01;2.364019274686842698e-01;9.236754572540925023e-01;8.760322333601352485e-01;4.288715349121736686e-01;2.694109236657380446e-01;7.158858593791321834e-01;1.145015047273350017e-01;7.503152637901988609e-01;3.887531369053881525e-01;4.832171699419095523e-01;2.365635988848623361e-01;4.774733666341326455e-01;8.568547284391848651e-01;3.316853944136022303e-01;8.236603444392371909e-01;8.419440544629436252e-01;4.729577169401963932e-01;5.679184170422024724e-01;8.375333836503470186e-01;3.607917224227374930e-03;1.937601386023990457e-02;9.712877114744896678e-01;4.933668365049819204e-01;8.741066292555478290e-01;7.943172241936835576e-01;9.068719366418324102e-01;1.561263079881124449e-01;1.903390078824941378e-01;1.567265399065376208e-02;8.487047543609119726e-01;2.157391814003394304e-01;7.621259295982104609e-01;7.802948347431156728e-01;3.189458536793814414e-01;1.766757247022349153e-01;1.614938666288276981e-01;9.813837895294355018e-01;7.240896803500698198e-01;1.306888142348394677e-02;7.325878432096430970e-01;9.586190269007174303e-01;9.560670415557659396e-02;5.065143363175760305e-01;6.313244066165089041e-01;3.650050408262086599e-01;8.231868773463288935e-01;1.522092982170710762e-01;6.397883745139560929e-01;3.835638750659919882e-02;4.255512175951187137e-01;6.362831700729894013e-01
8.047083466145618091e-01;1.434072326650236429e-01;7.394318962228551007e-01;3.288537073637785024e-01;1.298305531145921288e-01;5.870801726344014870e-01;1.533820107903705043e-03;5.547210696378356287e-01;1.067683544406816676e-02;1.462935997194908522e-01;9.814684817448178222e-01;7.123725839190624409e-01;1.621004816242527236e-01;5.140482737593478069e-01;2.474367045138009535e-01;2.330365329212974457e-01;7.299886387745451177e-01;9.221508215275191489e-01;6.802165775139077386e-01;8.140255118680561619e-01;8.511297271795589259e-01;2.084033293334136561e-01;6.135916327432974215e-01;3.120885703328715177e-01;3.447041014611342824e-01;8.782612714749341576e-01;7.401082025300820266e-02;3.759299245961823521e-01;4.337771665612666361e-01;9.026481700603621317e-01;3.189138642590283457e-01;9.548450271319064431e-02;4.470959958735057915e-01;7.008505185900014700e-01;7.110591648647712759e-01;2.583455391858116013e-01;8.714173162608019885e-01;1.813327213564491780e-01;7.009700238350806689e-01;4.775759192762494276e-01;6.653265969678013869e-01;1.279041709788567571e-01;3.598199665265583436e-01;8.169798064236282187e-01;8.927947401250326820e-01;8.995302408818797169e-01;2.932667836757407720e-01;1.600462649339541299e-01;2.714260821386216271e-02;3.577808167649635385e-01;4.130218347628081821e-01;3.762522083652497518e-02;9.676907409325542497e-01;4.599160675625583172e-01;4.088569925091248836e-01;6.951376165629611359e-01;5.041188253094464056e-01;7.809210111333397819e-02;2.849510066218295945e-01;6.507757667040554583e-01;1.885355785544843288e-01;2.847870495447037964e-01;7.908883924921982223e-01;5.605776742073269592e-01;3.781646777538887338e-01;6.498548861013955236e-01;7.486099818544811324e-01;8.396755981385731760e-01;1.793058990796322361e-01;4.838576629725718226e-01;7.041298538577411836e-01;8.153043472524817981e-01;1.776343192214053790e-01;7.111237825561785852e-01;3.126589108450376076e-01;2.274101185738586217e-02;3.873242997222164918e-01;5.451904564181758728e-01;7.726623265807824881e-01;7.339731055012738148e-01;9.670046300462599165e-01;1.298711899920589330e-01;1.612653307787912382e-01;2.950681831457628856e-01;2.965413470556662601e-01;1.493004497602686831e-01;3.360703354824547961e-01;9.720348218585102007e-01;3.727501157771853091e-01;2.703688942740567480e-01;2.036682590790080960e-01;6.277155899457935728e-01;2.526498419069106438e-01;3.656046004880751932e-01;6.686442500256872812e-01;7.888682683677742391e-01;9.694751843065005925e-01;8.416424101586106321e-01;7.347619917314075488e-01;4.782025530878014630e-01
